Multipole Moment (l),CMB-S4 SNR,LiteBIRD SNR,Simons Observatory SNR
441.4228456913828,0.0002066060594115429,0.0003343576804430591,0.0002534177505108786
447.4148296593187,0.00011528290793095743,0.00018649177659128,0.0001413667823813653
453.40681362725456,6.340881682568657e-05,0.00010253471470447792,7.773571071523058e-05
459.3987975951904,3.437931625170387e-05,5.5570592477050844e-05,4.213632280624431e-05
465.39078156312627,1.8374167839113522e-05,2.9688071379228104e-05,2.251414973160729e-05
471.38276553106215,9.680125366343595e-06,1.563442100644632e-05,1.1858160555791578e-05
477.374749498998,5.0270955877102734e-06,8.116045594955237e-06,6.156614503463922e-06
483.3667334669339,2.5734525390506245e-06,4.153077279662061e-06,3.150862522195312e-06
489.3587174348698,1.2986079036794357e-06,2.0948764055129504e-06,1.5895705449513066e-06
495.35070140280567,6.459557656651903e-07,1.0416208316393834e-06,7.904838788069244e-07
501.3426853707415,3.1673085625841216e-07,5.105329384350841e-07,3.8749766213903785e-07
507.3346693386774,1.5308788721780945e-07,2.466611408228744e-07,1.8724404502969217e-07
513.3266533066133,7.293804902536528e-08,1.1747367715066435e-07,8.918869331198429e-08
519.3186372745491,3.425550025614762e-08,5.514971205249136e-08,4.187689243171852e-08
525.310621242485,1.585876430286071e-08,2.55216526666874e-08,1.93821499983813e-08
531.3026052104209,7.237210982309837e-09,1.164225740720816e-08,8.842851109990048e-09
537.2945891783568,3.255637042107429e-09,5.2351419151165445e-09,3.97690790367411e-09
543.2865731462927,1.4436555586898473e-09,2.320505379956395e-09,1.763037758354391e-09
549.2785571142285,6.310358783091316e-10,1.0139103557252257e-09,7.704430678028826e-10
555.2705410821644,2.71898853159264e-10,4.3669618367568934e-10,3.318809685491206e-10
561.2625250501003,1.1548446264833982e-10,1.8540527792216606e-10,1.4092466283985184e-10
567.2545090180361,4.8350681371116784e-11,7.759391202085789e-11,5.898675682154291e-11
573.2464929859719,1.9954667610552656e-11,3.201076563489754e-11,2.4338000266958722e-11
579.2384769539078,8.1180039078717e-12,1.3017492437454454e-11,9.898699104883115e-12
585.2304609218437,3.2554938007045483e-12,5.2182089455830955e-12,3.968571535783443e-12
591.2224448897796,1.2869075474507766e-12,2.0619515411836633e-12,1.5683867399057588e-12
597.2144288577155,5.014650637447912e-13,8.031530310621238e-13,6.109912196901691e-13
603.2064128256513,1.926180022936891e-13,3.083763114940361e-13,2.346278900932892e-13
609.1983967935872,7.293163091518083e-14,1.1671497328040812e-13,8.881517171831157e-14
615.1903807615231,2.7220608868294494e-14,4.3544669536509674e-14,3.314038451480412e-14
621.182364729459,1.0014807447640822e-14,1.6014238113992805e-14,1.2189637340852314e-14
627.1743486973949,3.632036720416995e-15,5.805510608803136e-15,4.419639897384415e-15
633.1663326653307,1.298436502907707e-15,2.0746145668351583e-15,1.5795953425513106e-15
639.1583166332666,4.575663312144608e-16,7.307978845468788e-16,5.565031953105903e-16
645.1503006012025,1.589462417133698e-16,2.537581495630685e-16,1.9326461177297474e-16
651.1422845691383,5.442636439206943e-17,8.685714991336131e-17,6.616066681086927e-17
657.1342685370741,1.837093434858676e-17,2.9305828853189805e-17,2.2325966425630488e-17
663.12625250501,6.112459913017423e-18,9.746872882006277e-18,7.426488614239217e-18
669.1182364729459,2.0047658757454826e-18,3.1955046493435707e-18,2.4351158665566307e-18
675.1102204408818,6.48147958384229e-19,1.0327054384065025e-18,7.870794979906371e-19
681.1022044088177,2.0656061218058265e-19,3.289851789368304e-19,2.507727994233425e-19
687.0941883767536,6.489088919797345e-20,1.0330921478267123e-19,7.875989252840493e-20
693.0861723446894,2.0094758780229456e-20,3.197898290495855e-20,2.4383310005203296e-20
699.0781563126253,6.134013504506968e-21,9.757826496726503e-21,7.441201488323731e-21
705.0701402805612,1.845735719448474e-21,2.9349749246505338e-21,2.2384960217973166e-21
711.0621242484971,5.474660150703627e-22,8.701989546259186e-22,6.637926636049951e-22
717.054108216433,1.6006916194624545e-22,2.5432882097475085e-22,1.9403113676269525e-22
723.0460921843688,4.6133992025224676e-23,7.327156324668961e-23,5.59079111870512e-23
